conversation_id,trial,row_idx,model_base,treatment,has_injection,version,injected_text_token,original_text_token,prob_choice_1,prob_choice_2,selected_choice,correct_choice,selected_meaning,correct_meaning,is_correct
trial13_anthropic_claude-sonnet-4-20250514_other_model_72_v1,13,72,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial13_anthropic_claude-sonnet-4-20250514_other_model_72_v2,13,72,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial14_anthropic_claude-sonnet-4-20250514_other_model_73_v1,14,73,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial14_anthropic_claude-sonnet-4-20250514_other_model_73_v2,14,73,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial15_anthropic_claude-sonnet-4-20250514_other_model_74_v1,15,74,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial15_anthropic_claude-sonnet-4-20250514_other_model_74_v2,15,74,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial16_anthropic_claude-sonnet-4-20250514_other_model_75_v1,16,75,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial16_anthropic_claude-sonnet-4-20250514_other_model_75_v2,16,75,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial17_anthropic_claude-sonnet-4-20250514_other_model_76_v1,17,76,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.007342150434851646,0.0009936520364135504,1,1,injected,injected,True
trial17_anthropic_claude-sonnet-4-20250514_other_model_76_v2,17,76,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.0009936520364135504,0.007342150434851646,2,2,injected,injected,True
trial18_anthropic_claude-sonnet-4-20250514_other_model_77_v1,18,77,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial18_anthropic_claude-sonnet-4-20250514_other_model_77_v2,18,77,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial19_anthropic_claude-sonnet-4-20250514_other_model_78_v1,19,78,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial19_anthropic_claude-sonnet-4-20250514_other_model_78_v2,19,78,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial20_anthropic_claude-sonnet-4-20250514_other_model_79_v1,20,79,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial20_anthropic_claude-sonnet-4-20250514_other_model_79_v2,20,79,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial1_anthropic_claude-sonnet-4-20250514_other_model_80_v1,1,80,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial1_anthropic_claude-sonnet-4-20250514_other_model_80_v2,1,80,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial2_anthropic_claude-sonnet-4-20250514_other_model_81_v1,2,81,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial2_anthropic_claude-sonnet-4-20250514_other_model_81_v2,2,81,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial3_anthropic_claude-sonnet-4-20250514_other_model_82_v1,3,82,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial3_anthropic_claude-sonnet-4-20250514_other_model_82_v2,3,82,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial4_anthropic_claude-sonnet-4-20250514_other_model_83_v1,4,83,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial4_anthropic_claude-sonnet-4-20250514_other_model_83_v2,4,83,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial5_anthropic_claude-sonnet-4-20250514_other_model_84_v1,5,84,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial5_anthropic_claude-sonnet-4-20250514_other_model_84_v2,5,84,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial6_anthropic_claude-sonnet-4-20250514_other_model_85_v1,6,85,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial6_anthropic_claude-sonnet-4-20250514_other_model_85_v2,6,85,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial7_anthropic_claude-sonnet-4-20250514_other_model_86_v1,7,86,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial7_anthropic_claude-sonnet-4-20250514_other_model_86_v2,7,86,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial8_anthropic_claude-sonnet-4-20250514_other_model_87_v1,8,87,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial8_anthropic_claude-sonnet-4-20250514_other_model_87_v2,8,87,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.0009936520364135504,0.007342150434851646,2,2,injected,injected,True
trial9_anthropic_claude-sonnet-4-20250514_other_model_88_v1,9,88,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial9_anthropic_claude-sonnet-4-20250514_other_model_88_v2,9,88,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial10_anthropic_claude-sonnet-4-20250514_other_model_89_v1,10,89,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial10_anthropic_claude-sonnet-4-20250514_other_model_89_v2,10,89,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial11_anthropic_claude-sonnet-4-20250514_other_model_90_v1,11,90,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial11_anthropic_claude-sonnet-4-20250514_other_model_90_v2,11,90,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial12_anthropic_claude-sonnet-4-20250514_other_model_91_v1,12,91,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial12_anthropic_claude-sonnet-4-20250514_other_model_91_v2,12,91,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial13_anthropic_claude-sonnet-4-20250514_other_model_92_v1,13,92,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial13_anthropic_claude-sonnet-4-20250514_other_model_92_v2,13,92,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial14_anthropic_claude-sonnet-4-20250514_other_model_93_v1,14,93,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial14_anthropic_claude-sonnet-4-20250514_other_model_93_v2,14,93,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial15_anthropic_claude-sonnet-4-20250514_other_model_94_v1,15,94,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial15_anthropic_claude-sonnet-4-20250514_other_model_94_v2,15,94,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial16_anthropic_claude-sonnet-4-20250514_other_model_95_v1,16,95,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial16_anthropic_claude-sonnet-4-20250514_other_model_95_v2,16,95,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial17_anthropic_claude-sonnet-4-20250514_other_model_96_v1,17,96,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial17_anthropic_claude-sonnet-4-20250514_other_model_96_v2,17,96,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial18_anthropic_claude-sonnet-4-20250514_other_model_97_v1,18,97,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial18_anthropic_claude-sonnet-4-20250514_other_model_97_v2,18,97,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial19_anthropic_claude-sonnet-4-20250514_other_model_98_v1,19,98,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial19_anthropic_claude-sonnet-4-20250514_other_model_98_v2,19,98,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial20_anthropic_claude-sonnet-4-20250514_other_model_99_v1,20,99,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial20_anthropic_claude-sonnet-4-20250514_other_model_99_v2,20,99,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial1_anthropic_claude-sonnet-4-20250514_other_model_100_v1,1,100,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial1_anthropic_claude-sonnet-4-20250514_other_model_100_v2,1,100,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial2_anthropic_claude-sonnet-4-20250514_other_model_101_v1,2,101,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial2_anthropic_claude-sonnet-4-20250514_other_model_101_v2,2,101,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.0009936520364135504,0.007342150434851646,2,2,injected,injected,True
trial3_anthropic_claude-sonnet-4-20250514_other_model_102_v1,3,102,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial3_anthropic_claude-sonnet-4-20250514_other_model_102_v2,3,102,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial4_anthropic_claude-sonnet-4-20250514_other_model_103_v1,4,103,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial4_anthropic_claude-sonnet-4-20250514_other_model_103_v2,4,103,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial5_anthropic_claude-sonnet-4-20250514_other_model_104_v1,5,104,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial5_anthropic_claude-sonnet-4-20250514_other_model_104_v2,5,104,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial6_anthropic_claude-sonnet-4-20250514_other_model_105_v1,6,105,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial6_anthropic_claude-sonnet-4-20250514_other_model_105_v2,6,105,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial7_anthropic_claude-sonnet-4-20250514_other_model_106_v1,7,106,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial7_anthropic_claude-sonnet-4-20250514_other_model_106_v2,7,106,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial8_anthropic_claude-sonnet-4-20250514_other_model_107_v1,8,107,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial8_anthropic_claude-sonnet-4-20250514_other_model_107_v2,8,107,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.0009936520364135504,0.007342150434851646,2,2,injected,injected,True
trial9_anthropic_claude-sonnet-4-20250514_other_model_108_v1,9,108,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial9_anthropic_claude-sonnet-4-20250514_other_model_108_v2,9,108,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial10_anthropic_claude-sonnet-4-20250514_other_model_109_v1,10,109,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial10_anthropic_claude-sonnet-4-20250514_other_model_109_v2,10,109,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial11_anthropic_claude-sonnet-4-20250514_other_model_110_v1,11,110,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial11_anthropic_claude-sonnet-4-20250514_other_model_110_v2,11,110,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial12_anthropic_claude-sonnet-4-20250514_other_model_111_v1,12,111,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial12_anthropic_claude-sonnet-4-20250514_other_model_111_v2,12,111,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial13_anthropic_claude-sonnet-4-20250514_other_model_112_v1,13,112,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial13_anthropic_claude-sonnet-4-20250514_other_model_112_v2,13,112,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.0009936520364135504,0.007342150434851646,2,2,injected,injected,True
trial14_anthropic_claude-sonnet-4-20250514_other_model_113_v1,14,113,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial14_anthropic_claude-sonnet-4-20250514_other_model_113_v2,14,113,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial15_anthropic_claude-sonnet-4-20250514_other_model_114_v1,15,114,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial15_anthropic_claude-sonnet-4-20250514_other_model_114_v2,15,114,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial16_anthropic_claude-sonnet-4-20250514_other_model_115_v1,16,115,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial16_anthropic_claude-sonnet-4-20250514_other_model_115_v2,16,115,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial17_anthropic_claude-sonnet-4-20250514_other_model_116_v1,17,116,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial17_anthropic_claude-sonnet-4-20250514_other_model_116_v2,17,116,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial18_anthropic_claude-sonnet-4-20250514_other_model_117_v1,18,117,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial18_anthropic_claude-sonnet-4-20250514_other_model_117_v2,18,117,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial19_anthropic_claude-sonnet-4-20250514_other_model_118_v1,19,118,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial19_anthropic_claude-sonnet-4-20250514_other_model_118_v2,19,118,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.0009936520364135504,0.007342150434851646,2,2,injected,injected,True
trial20_anthropic_claude-sonnet-4-20250514_other_model_119_v1,20,119,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial20_anthropic_claude-sonnet-4-20250514_other_model_119_v2,20,119,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.0009936520364135504,0.007342150434851646,2,2,injected,injected,True
trial1_anthropic_claude-sonnet-4-20250514_other_model_120_v1,1,120,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial1_anthropic_claude-sonnet-4-20250514_other_model_120_v2,1,120,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial2_anthropic_claude-sonnet-4-20250514_other_model_121_v1,2,121,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial2_anthropic_claude-sonnet-4-20250514_other_model_121_v2,2,121,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.0009936520364135504,0.007342150434851646,2,2,injected,injected,True
trial3_anthropic_claude-sonnet-4-20250514_other_model_122_v1,3,122,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial3_anthropic_claude-sonnet-4-20250514_other_model_122_v2,3,122,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial4_anthropic_claude-sonnet-4-20250514_other_model_123_v1,4,123,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial4_anthropic_claude-sonnet-4-20250514_other_model_123_v2,4,123,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial5_anthropic_claude-sonnet-4-20250514_other_model_124_v1,5,124,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial5_anthropic_claude-sonnet-4-20250514_other_model_124_v2,5,124,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial6_anthropic_claude-sonnet-4-20250514_other_model_125_v1,6,125,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial6_anthropic_claude-sonnet-4-20250514_other_model_125_v2,6,125,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial7_anthropic_claude-sonnet-4-20250514_other_model_126_v1,7,126,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial7_anthropic_claude-sonnet-4-20250514_other_model_126_v2,7,126,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial8_anthropic_claude-sonnet-4-20250514_other_model_127_v1,8,127,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial8_anthropic_claude-sonnet-4-20250514_other_model_127_v2,8,127,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial9_anthropic_claude-sonnet-4-20250514_other_model_128_v1,9,128,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial9_anthropic_claude-sonnet-4-20250514_other_model_128_v2,9,128,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial10_anthropic_claude-sonnet-4-20250514_other_model_129_v1,10,129,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial10_anthropic_claude-sonnet-4-20250514_other_model_129_v2,10,129,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial11_anthropic_claude-sonnet-4-20250514_other_model_130_v1,11,130,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial11_anthropic_claude-sonnet-4-20250514_other_model_130_v2,11,130,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial12_anthropic_claude-sonnet-4-20250514_other_model_131_v1,12,131,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial12_anthropic_claude-sonnet-4-20250514_other_model_131_v2,12,131,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial13_anthropic_claude-sonnet-4-20250514_other_model_132_v1,13,132,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial13_anthropic_claude-sonnet-4-20250514_other_model_132_v2,13,132,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial14_anthropic_claude-sonnet-4-20250514_other_model_133_v1,14,133,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial14_anthropic_claude-sonnet-4-20250514_other_model_133_v2,14,133,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial15_anthropic_claude-sonnet-4-20250514_other_model_134_v1,15,134,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial15_anthropic_claude-sonnet-4-20250514_other_model_134_v2,15,134,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial16_anthropic_claude-sonnet-4-20250514_other_model_135_v1,16,135,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial16_anthropic_claude-sonnet-4-20250514_other_model_135_v2,16,135,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial17_anthropic_claude-sonnet-4-20250514_other_model_136_v1,17,136,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial17_anthropic_claude-sonnet-4-20250514_other_model_136_v2,17,136,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial18_anthropic_claude-sonnet-4-20250514_other_model_137_v1,18,137,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial18_anthropic_claude-sonnet-4-20250514_other_model_137_v2,18,137,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial19_anthropic_claude-sonnet-4-20250514_other_model_138_v1,19,138,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial19_anthropic_claude-sonnet-4-20250514_other_model_138_v2,19,138,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
trial20_anthropic_claude-sonnet-4-20250514_other_model_139_v1,20,139,anthropic_claude-sonnet-4-20250514,other_model,True,1,1,2,0.0009936520364135504,0.007342150434851646,2,1,original,injected,False
trial20_anthropic_claude-sonnet-4-20250514_other_model_139_v2,20,139,anthropic_claude-sonnet-4-20250514,other_model,True,2,2,1,0.007342150434851646,0.0009936520364135504,1,2,original,injected,False
